time_s,Alt,C_Data_SMavail,C_Data_s_C_Nc,C_Data_s_C_Wc,C_Data_s_C_PR,C_Data_s_C_Eff,C_Data_Wcin,C_Data_Nc,C_Data_PR,C_Data_NcMap,C_Data_WcMap,C_Data_PRMap,C_Data_EffMap,C_Data_SurgePR,C_Data_Wbleeds,C_Data_Pwrb4bleed,C_Data_PwrBld,C_Data_Pwrout,C_Data_SMMap,C_Data_SPRMap,C_Data_Test,C_Data_Nmech,C_Data_BlkNm_1,C_Data_BlkNm_2,C_Data_BlkNm_3,C_Data_BlkNm_4,C_Data_BlkNm_5,C_Data_BlkNm_6,C_Data_BlkNm_7,C_Data_BlkNm_8,C_Data_BlkNm_9,C_Data_BlkNm_10,C_Data_BlkNm_11,C_Data_BlkNm_12,C_Data_BlkNm_13,C_Data_BlkNm_14,C_Data_BlkNm_15,C_Data_BlkNm_16,C_Data_BlkNm_17,C_Data_BlkNm_18,C_Data_BlkNm_19,C_Data_BlkNm_20,C_Data_BlkNm_21,C_Data_BlkNm_22,C_Data_BlkNm_23,C_Data_BlkNm_24,C_Data_BlkNm_25,C_Data_BlkNm_26,C_Data_BlkNm_27,C_Data_BlkNm_28,C_Data_BlkNm_29,C_Data_BlkNm_30,C_Data_BlkNm_31,C_Data_BlkNm_32,C_Data_BlkNm_33,C_Data_BlkNm_34,C_Data_BlkNm_35,C_Data_BlkNm_36,C_Data_BlkNm_37,C_Data_BlkNm_38,C_Data_BlkNm_39,C_Data_BlkNm_40,C_Data_BlkNm_41,C_Data_BlkNm_42,C_Data_BlkNm_43,C_Data_BlkNm_44,C_Data_BlkNm_45,C_Data_BlkNm_46,C_Data_BlkNm_47,C_Data_BlkNm_48,C_Data_BlkNm_49,C_Data_BlkNm_50,C_Data_BlkNm_51,C_Data_BlkNm_52,C_Data_BlkNm_53,C_Data_BlkNm_54,C_Data_BlkNm_55,C_Data_BlkNm_56,C_Data_BlkNm_57,C_Data_BlkNm_58,C_Data_BlkNm_59,C_Data_BlkNm_60,C_Data_BlkNm_61,C_Data_BlkNm_62,C_Data_BlkNm_63,C_Data_BlkNm_64,C_Data_BlkNm_65,C_Data_BlkNm_66,C_Data_BlkNm_67,C_Data_BlkNm_68,C_Data_BlkNm_69,C_Data_BlkNm_70,C_Data_BlkNm_71,C_Data_BlkNm_72,C_Data_BlkNm_73,C_Data_BlkNm_74,C_Data_BlkNm_75,C_Data_BlkNm_76,C_Data_BlkNm_77,C_Data_BlkNm_78,C_Data_BlkNm_79,C_Data_BlkNm_80,C_Data_BlkNm_81,C_Data_BlkNm_82,C_Data_BlkNm_83,C_Data_BlkNm_84,C_Data_BlkNm_85,C_Data_BlkNm_86,C_Data_BlkNm_87,C_Data_BlkNm_88,C_Data_BlkNm_89,C_Data_BlkNm_90,C_Data_BlkNm_91,C_Data_BlkNm_92,C_Data_BlkNm_93,C_Data_BlkNm_94,C_Data_BlkNm_95,C_Data_WHPMod,C_Data_PRHPMod,C_Data_EffHPMod,FlowErrors_1,FlowErrors_2,FlowErrors_3,Fnet,Iterations,N_request,N_sensed,Nmech,SFC,T_Data_s_T_Nc,T_Data_s_T_Wc,T_Data_s_T_PR,T_Data_s_T_Eff,T_Data_Wcin,T_Data_Wcs1in,T_Data_Nc,T_Data_NcMap,T_Data_WcMap,T_Data_PRMap,T_Data_EffMap,T_Data_Pwrout,T_Data_Test,T_Data_Nmech,T_Data_BlkNm_1,T_Data_BlkNm_2,T_Data_BlkNm_3,T_Data_BlkNm_4,T_Data_BlkNm_5,T_Data_BlkNm_6,T_Data_BlkNm_7,T_Data_BlkNm_8,T_Data_BlkNm_9,T_Data_BlkNm_10,T_Data_BlkNm_11,T_Data_BlkNm_12,T_Data_BlkNm_13,T_Data_BlkNm_14,T_Data_BlkNm_15,T_Data_BlkNm_16,T_Data_BlkNm_17,T_Data_BlkNm_18,T_Data_BlkNm_19,T_Data_BlkNm_20,T_Data_BlkNm_21,T_Data_BlkNm_22,T_Data_BlkNm_23,T_Data_BlkNm_24,T_Data_BlkNm_25,T_Data_BlkNm_26,T_Data_BlkNm_27,T_Data_BlkNm_28,T_Data_BlkNm_29,T_Data_BlkNm_30,T_Data_BlkNm_31,T_Data_BlkNm_32,T_Data_BlkNm_33,T_Data_BlkNm_34,T_Data_BlkNm_35,T_Data_BlkNm_36,T_Data_BlkNm_37,T_Data_BlkNm_38,T_Data_BlkNm_39,T_Data_BlkNm_40,T_Data_BlkNm_41,T_Data_BlkNm_42,T_Data_BlkNm_43,T_Data_BlkNm_44,T_Data_BlkNm_45,T_Data_BlkNm_46,T_Data_BlkNm_47,T_Data_BlkNm_48,T_Data_BlkNm_49,T_Data_BlkNm_50,T_Data_BlkNm_51,T_Data_BlkNm_52,T_Data_BlkNm_53,T_Data_BlkNm_54,T_Data_BlkNm_55,T_Data_BlkNm_56,T_Data_BlkNm_57,T_Data_BlkNm_58,T_Data_BlkNm_59,T_Data_BlkNm_60,T_Data_BlkNm_61,T_Data_BlkNm_62,T_Data_BlkNm_63,T_Data_BlkNm_64,T_Data_BlkNm_65,T_Data_BlkNm_66,T_Data_BlkNm_67,T_Data_BlkNm_68,T_Data_BlkNm_69,T_Data_BlkNm_70,T_Data_BlkNm_71,T_Data_BlkNm_72,T_Data_BlkNm_73,T_Data_BlkNm_74,T_Data_BlkNm_75,T_Data_BlkNm_76,T_Data_BlkNm_77,T_Data_BlkNm_78,T_Data_BlkNm_79,T_Data_BlkNm_80,T_Data_BlkNm_81,T_Data_BlkNm_82,T_Data_BlkNm_83,T_Data_BlkNm_84,T_Data_BlkNm_85,T_Data_BlkNm_86,T_Data_BlkNm_87,T_Data_BlkNm_88,T_Data_BlkNm_89,T_Data_BlkNm_90,T_Data_BlkNm_91,T_Data_BlkNm_92,T_Data_WHPMod,T_Data_EffHPMod,Wf,s0_W,s0_ht,s0_Tt,s0_Pt,s0_FAR,s2_W,s2_ht,s2_Tt,s2_Pt,s2_FAR,s3_W,s3_ht,s3_Tt,s3_Pt,s3_FAR,s4_W,s4_ht,s4_Tt,s4_Pt,s4_FAR,s5_W,s5_ht,s5_Tt,s5_Pt,s5_FAR,s7_W,s7_ht,s7_Tt,s7_Pt,s7_FAR
59.415,0,0.000223799517686402,10000,0.495342,0.86364,0.997653,67.7145911560394,10015.8650294846,23.2442064740421,1.00158650294846,203.099017034864,26.7563411537702,0.846238478584739,23.2442584944641,0,-20043.2139666674,0,-20043.2139666674,0.000225120164426785,26.7564013876894,26.7564013876894,10015.8651691009,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-0.475197350381282,-0.476604732306577,-0.485698600236043,10336.8030246259,200,9953.49998683837,9954.90553645837,10015.8651691009,1.20799435461794,45.61102,0.444192,0.51163,0.998914,9.15990752184998,9.15990752184998,3528.31878520522,77.3567174162126,30.4498117801633,4.84181463027521,0.889431656388536,24467.6004182087,4.84181463027521,10015.8651691009,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,3.46855547181828,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,337.428896491899,1378.98300129755,334.764921175672,0,69.8290751416462,1234.63439017923,4179.57799736801,318.026675116889,0.0522683590947725,69.8290751416462,986.981289758099,3432.17203243787,107.23900823179,0.0522683590947725,69.8290751416462,986.981289758099,3432.17203243787,106.166618149472,0.0522683590947725
59.43,0,0.000212878915282441,10000,0.495342,0.86364,0.997653,67.7145911560394,10026.9424852872,23.2804728071815,1.00269424852872,203.425451933437,26.7983335732267,0.845706760706215,23.2805223663995,0,-20070.7011786333,0,-20070.7011786333,0.000214133150819192,26.7983909573427,26.7983909573427,10026.9426250579,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-0.500457866739912,-0.498628151640038,-0.488086518597041,10265.1283523596,200,9963.64823221111,9970.70398725309,10026.9426250579,1.16567284851482,45.61102,0.444192,0.51163,0.998914,9.02211999232104,9.02211999232104,3573.15820739198,78.3398004997911,30.4390961745523,4.84181463027521,0.892957705899179,23939.8432260518,4.84181463027521,10026.9426250579,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,3.32382816857368,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,337.721655045729,1380.10702844287,335.287231806852,0,69.6843478384016,1199.26246605844,4084.35701913941,318.52287021651,0.050087434292425,69.6843478384016,956.447896481671,3346.84310768019,107.406325864354,0.050087434292425,69.6843478384016,956.447896481671,3346.84310768019,106.332262605711,0.050087434292425
59.445,0,0.000203367163672405,10000,0.495342,0.86364,0.997653,67.7145911560394,10036.6190584833,23.3121528096506,1.00366190584833,203.710605063009,26.8350155268985,0.845242285192802,23.3122002189145,0,-20094.7268059861,0,-20094.7268059861,0.000204563720215048,26.8350704216045,26.8350704216045,10036.6191983889,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-0.527292022683103,-0.521900765957509,-0.490172454864203,10188.5320535124,200,9972.59331329449,9985.27893322317,10036.6191983889,1.12199176677552,45.61102,0.444192,0.51163,0.998914,8.88082951695116,8.88082951695116,3620.84239938309,79.385253813291,30.4277007334351,4.84181463027521,0.896707460325883,23391.0357719965,4.84181463027521,10036.6191983889,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,3.1754025221026,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,337.977545236681,1381.08937567176,335.743489736813,0,69.5359221919305,1162.7913946717,3985.16932091318,318.956315249972,0.0478507784131527,69.5359221919305,925.036802255045,3258.12533069241,107.552484093045,0.0478507784131527,69.5359221919305,925.036802255045,3258.12533069241,106.476959252114,0.0478507784131527
59.46,0,0.000195291797891908,10000,0.495342,0.86364,0.997653,67.7145911560394,10044.8550503048,23.339116512188,1.00448550503048,203.953306564402,26.8662365246955,0.844846957585369,23.3391620915683,0,-20115.1863686582,0,-20115.1863686582,0.000196439505899977,26.8662893005978,26.8662893005978,10044.8551903252,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-0.555605544928793,-0.546540602308958,-0.49194785134893,10107.3164673233,200,9980.31041246296,9998.58440469418,10044.8551903252,1.07702109109735,45.61102,0.444192,0.51163,0.998914,8.73617897511435,8.73617897511435,3671.53901213592,80.4967530245086,30.4167015480968,4.84181463027521,0.90003159739095,22806.0895386569,4.84181463027521,10044.8551903252,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,3.0238313915841,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,338.195454276976,1381.92582268823,336.131823137853,0,69.384351061412,1125.34487253246,3882.23834717803,319.32523198096,0.0455667226029717,69.384351061412,893.029486165855,3166.76282029454,107.676883294265,0.0455667226029717,69.384351061412,893.029486165855,3166.76282029454,106.600114461323,0.0455667226029717
59.475,0,0.000188718776631669,10000,0.495342,0.86364,0.997653,67.7145911560394,10051.5728930253,23.3611099668603,1.00515728930253,204.151270640827,26.8917025228803,0.844524501134786,23.3611540536613,0,-20131.8819114306,0,-20131.8819114306,0.000189826805451752,26.8917535705401,26.8917535705401,10051.5730331393,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-0.585381094899771,-0.572623347324535,-0.493395987118046,10021.5883218834,200,9986.77786614633,10010.5760571753,10051.5730331393,1.03087453013035,45.61102,0.444192,0.51163,0.998914,8.58839882902698,8.58839882902698,3725.40141340802,81.6776606488525,30.4064830403576,4.84181463027521,0.902692245171884,22181.8969245215,4.84181463027521,10051.5730331393,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.86972226457814,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,338.373273801325,1382.60832225837,336.44857463152,0,69.2302419344061,1087.06128791794,3775.8353149579,319.626145899944,0.0432444212139423,69.2302419344061,860.601282402002,3073.187198929,107.778351858885,0.0432444212139423,69.2302419344061,860.601282402002,3073.187198929,106.700568340296,0.0432444212139423
59.49,0,0.000183722880195906,10000,0.495342,0.86364,0.997653,67.7145911560394,10056.6873372972,23.3778540769784,1.00566873372972,204.301985130408,26.9110903582261,0.844279007809736,23.3778970274452,0,-20144.5970193963,0,-20144.5970193963,0.000184800799376503,26.9111400901362,26.9111400901362,10056.6874774825,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-0.616801745599673,-0.60007904718382,-0.494498485345143,9931.15207164422,200,9991.97723065936,10021.2009359586,10056.6874774825,0.983813347931375,45.61102,0.444192,0.51163,0.998914,8.43802486807951,8.43802486807951,3782.47663716656,82.929007883765,30.3956550118643,4.84181463027521,0.905511597147528,21541.9184107987,4.84181463027521,10056.6874774825,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.71399999122775,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,338.508698835501,1383.12806691656,336.689724644969,0,69.0745196610557,1048.16093345782,3666.47331808831,319.85523841272,0.0408978109986339,69.0745196610557,827.738809368134,2977.22984959582,107.855602151976,0.0408978109986339,69.0745196610557,827.738809368134,2977.22984959582,106.777046130456,0.0408978109986339
59.505,0,0.000180323429599564,10000,0.495342,0.86364,0.997653,67.7145911560394,10060.1716473604,23.389261312698,1.00601716473604,204.404662173075,26.9242986808138,0.844111760926701,23.3893034890162,0,-20153.2616138234,0,-20153.2616138234,0.00018138088485673,26.924347516345,26.924347516345,10060.1717875943,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-0.649945966818467,-0.628849728756397,-0.495249582720179,9837.1390981451,200,9995.89333983805,10030.3977167763,10060.1717875943,0.936093262214226,45.61102,0.444192,0.51163,0.998914,8.28586733058026,8.28586733058026,3842.6883717975,84.2491216332698,30.384231940078,4.84181463027521,0.908485883743529,20889.9816790589,4.84181463027521,10060.1717875943,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.5579110081216,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,338.600982990661,1383.48222329252,336.854012566382,0,68.9184306779495,1008.95071256565,3554.93439402385,320.011311938063,0.0385456747603591,68.9184306779495,794.715251087942,2879.61748804996,107.908230347591,0.0385456747603591,68.9184306779495,794.715251087942,2879.61748804996,106.829148044115,0.0385456747603591
59.52,0,0.000178533066988908,10000,0.495342,0.86364,0.997653,67.7145911560394,10062.0080695991,23.3952735506958,1.00620080695991,204.458778598175,26.9312601902364,0.844023612659241,23.3953153189952,0,-20157.8290452341,0,-20157.8290452341,0.000179579752545911,26.9313085533268,26.9313085533268,10062.0082098586,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-0.684907390327521,-0.658872772388747,-0.495645452174373,9740.61334466416,200,9998.51435429379,10038.1140394046,10062.0082098586,0.88796619390159,45.61102,0.444192,0.51163,0.998914,8.13269226395382,8.13269226395382,3905.94928439299,85.6360871647463,30.372230393365,4.84181463027521,0.911610790965298,20231.2533696112,4.84181463027521,10062.0082098586,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.40259315498013,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,338.649629416358,1383.66890618846,336.940601299005,0,68.7631128248081,969.715836099453,3441.97144982119,320.093571234054,0.0362051588344103,68.7631128248081,761.767264937554,2780.99859116679,107.935968289123,0.0362051588344103,68.7631128248081,761.767264937554,2780.99859116679,106.856608606232,0.0362051588344103
59.535,0,0.000178354715602865,10000,0.495342,0.86364,0.997653,67.7145911560394,10062.1910610217,23.395872643846,1.00621910610217,204.464171062613,26.9319538741212,0.844014829070957,23.3959143714881,0,-20158.2841968264,0,-20158.2841968264,0.000179400328618052,26.9320021901349,26.9320021901349,10062.1912012838,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-0.721564974259821,-0.690079597076736,-0.495684898829426,9641.77895586981,200,9999.83180211756,10044.3065123549,10062.1912012838,0.839747575078213,45.61102,0.444192,0.51163,0.998914,7.97922326673083,7.97922326673083,3972.1570168873,87.0876603261076,30.35966979059,4.84181463027521,0.914881262618646,19570.6660627097,4.84181463027521,10062.1912012838,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.24907236045328,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,338.654477107791,1383.68750919428,336.949229486482,0,68.6095920302812,930.718528300753,3328.30750998764,320.101768012158,0.0338917231456803,68.6095920302812,729.10974452269,2681.98961832459,107.938732253354,0.0338917231456803,68.6095920302812,729.10974452269,2681.98961832459,106.859344930821,0.0338917231456803
59.55,0,0.00017978229959562,10000,0.495342,0.86364,0.997653,67.7145911560394,10060.72659916,23.3910781619096,1.006072659916,204.421015714687,26.9264023920958,0.84408512324032,23.3911202149278,0,-20154.6418021774,0,-20154.6418021774,0.000180836499186215,26.9264510848592,26.9264510848592,10060.7267394016,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-0.759692120757915,-0.722399381180095,-0.49536921123555,9540.4385504053,200,9999.84061088816,10048.9415530494,10060.7267394016,0.791751497052505,45.61102,0.444192,0.51163,0.998914,7.8261199018949,7.8261199018949,4041.2014476252,88.6014267522454,30.3465710234876,4.84181463027521,0.918291859010378,18912.7679392601,4.84181463027521,10060.7267394016,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.09823791800579,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,338.615682988138,1383.53863565728,336.880178974075,0,68.4587575878337,892.191043701015,3214.6140291647,320.036170025371,0.0316187686360116,68.4587575878337,696.93038024539,2583.15672043638,107.916612526943,0.0316187686360116,68.4587575878337,696.93038024539,2583.15672043638,106.837446401674,0.0316187686360116
59.565,0,0.000182801725555582,10000,0.495342,0.86364,0.997653,67.7145911560394,10057.6311507142,23.3809440149942,1.00576311507142,204.329797801706,26.9146681661273,0.844233704765719,23.3809867557633,0,-20146.9438682217,0,-20146.9438682217,0.000183874097650556,26.9147176552306,26.9147176552306,10057.6312909127,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-0.799033589214922,-0.755655103864552,-0.49470193904679,9436.0516368553,200,9998.53913086029,10051.9958314074,10057.6312909127,0.7442707480384,45.61102,0.444192,0.51163,0.998914,7.67395954616957,7.67395954616957,4112.97321276496,90.1749886927537,30.3310871066627,4.84181463027521,0.921639440658297,18257.4213886034,4.84181463027521,10057.6312909127,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,1.95082700285869,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,338.533694461431,1383.22399345728,336.734226179468,0,68.3113466726866,854.330818896781,3101.49287628124,319.897514870495,0.0293974039468782,68.3113466726866,665.429377241584,2485.14470656681,107.86985782849,0.0293974039468782,68.3113466726866,665.429377241584,2485.14470656681,106.791159250205,0.0293974039468782
