time_s,Alt,C_Data_SMavail,C_Data_s_C_Nc,C_Data_s_C_Wc,C_Data_s_C_PR,C_Data_s_C_Eff,C_Data_Wcin,C_Data_Nc,C_Data_PR,C_Data_NcMap,C_Data_WcMap,C_Data_PRMap,C_Data_EffMap,C_Data_SurgePR,C_Data_Wbleeds,C_Data_Pwrb4bleed,C_Data_PwrBld,C_Data_Pwrout,C_Data_SMMap,C_Data_SPRMap,C_Data_Test,C_Data_Nmech,C_Data_BlkNm_1,C_Data_BlkNm_2,C_Data_BlkNm_3,C_Data_BlkNm_4,C_Data_BlkNm_5,C_Data_BlkNm_6,C_Data_BlkNm_7,C_Data_BlkNm_8,C_Data_BlkNm_9,C_Data_BlkNm_10,C_Data_BlkNm_11,C_Data_BlkNm_12,C_Data_BlkNm_13,C_Data_BlkNm_14,C_Data_BlkNm_15,C_Data_BlkNm_16,C_Data_BlkNm_17,C_Data_BlkNm_18,C_Data_BlkNm_19,C_Data_BlkNm_20,C_Data_BlkNm_21,C_Data_BlkNm_22,C_Data_BlkNm_23,C_Data_BlkNm_24,C_Data_BlkNm_25,C_Data_BlkNm_26,C_Data_BlkNm_27,C_Data_BlkNm_28,C_Data_BlkNm_29,C_Data_BlkNm_30,C_Data_BlkNm_31,C_Data_BlkNm_32,C_Data_BlkNm_33,C_Data_BlkNm_34,C_Data_BlkNm_35,C_Data_BlkNm_36,C_Data_BlkNm_37,C_Data_BlkNm_38,C_Data_BlkNm_39,C_Data_BlkNm_40,C_Data_BlkNm_41,C_Data_BlkNm_42,C_Data_BlkNm_43,C_Data_BlkNm_44,C_Data_BlkNm_45,C_Data_BlkNm_46,C_Data_BlkNm_47,C_Data_BlkNm_48,C_Data_BlkNm_49,C_Data_BlkNm_50,C_Data_BlkNm_51,C_Data_BlkNm_52,C_Data_BlkNm_53,C_Data_BlkNm_54,C_Data_BlkNm_55,C_Data_BlkNm_56,C_Data_BlkNm_57,C_Data_BlkNm_58,C_Data_BlkNm_59,C_Data_BlkNm_60,C_Data_BlkNm_61,C_Data_BlkNm_62,C_Data_BlkNm_63,C_Data_BlkNm_64,C_Data_BlkNm_65,C_Data_BlkNm_66,C_Data_BlkNm_67,C_Data_BlkNm_68,C_Data_BlkNm_69,C_Data_BlkNm_70,C_Data_BlkNm_71,C_Data_BlkNm_72,C_Data_BlkNm_73,C_Data_BlkNm_74,C_Data_BlkNm_75,C_Data_BlkNm_76,C_Data_BlkNm_77,C_Data_BlkNm_78,C_Data_BlkNm_79,C_Data_BlkNm_80,C_Data_BlkNm_81,C_Data_BlkNm_82,C_Data_BlkNm_83,C_Data_BlkNm_84,C_Data_BlkNm_85,C_Data_BlkNm_86,C_Data_BlkNm_87,C_Data_BlkNm_88,C_Data_BlkNm_89,C_Data_BlkNm_90,C_Data_BlkNm_91,C_Data_BlkNm_92,C_Data_BlkNm_93,C_Data_BlkNm_94,C_Data_BlkNm_95,C_Data_WHPMod,C_Data_PRHPMod,C_Data_EffHPMod,FlowErrors_1,FlowErrors_2,FlowErrors_3,Fnet,Iterations,N_request,N_sensed,Nmech,SFC,T_Data_s_T_Nc,T_Data_s_T_Wc,T_Data_s_T_PR,T_Data_s_T_Eff,T_Data_Wcin,T_Data_Wcs1in,T_Data_Nc,T_Data_NcMap,T_Data_WcMap,T_Data_PRMap,T_Data_EffMap,T_Data_Pwrout,T_Data_Test,T_Data_Nmech,T_Data_BlkNm_1,T_Data_BlkNm_2,T_Data_BlkNm_3,T_Data_BlkNm_4,T_Data_BlkNm_5,T_Data_BlkNm_6,T_Data_BlkNm_7,T_Data_BlkNm_8,T_Data_BlkNm_9,T_Data_BlkNm_10,T_Data_BlkNm_11,T_Data_BlkNm_12,T_Data_BlkNm_13,T_Data_BlkNm_14,T_Data_BlkNm_15,T_Data_BlkNm_16,T_Data_BlkNm_17,T_Data_BlkNm_18,T_Data_BlkNm_19,T_Data_BlkNm_20,T_Data_BlkNm_21,T_Data_BlkNm_22,T_Data_BlkNm_23,T_Data_BlkNm_24,T_Data_BlkNm_25,T_Data_BlkNm_26,T_Data_BlkNm_27,T_Data_BlkNm_28,T_Data_BlkNm_29,T_Data_BlkNm_30,T_Data_BlkNm_31,T_Data_BlkNm_32,T_Data_BlkNm_33,T_Data_BlkNm_34,T_Data_BlkNm_35,T_Data_BlkNm_36,T_Data_BlkNm_37,T_Data_BlkNm_38,T_Data_BlkNm_39,T_Data_BlkNm_40,T_Data_BlkNm_41,T_Data_BlkNm_42,T_Data_BlkNm_43,T_Data_BlkNm_44,T_Data_BlkNm_45,T_Data_BlkNm_46,T_Data_BlkNm_47,T_Data_BlkNm_48,T_Data_BlkNm_49,T_Data_BlkNm_50,T_Data_BlkNm_51,T_Data_BlkNm_52,T_Data_BlkNm_53,T_Data_BlkNm_54,T_Data_BlkNm_55,T_Data_BlkNm_56,T_Data_BlkNm_57,T_Data_BlkNm_58,T_Data_BlkNm_59,T_Data_BlkNm_60,T_Data_BlkNm_61,T_Data_BlkNm_62,T_Data_BlkNm_63,T_Data_BlkNm_64,T_Data_BlkNm_65,T_Data_BlkNm_66,T_Data_BlkNm_67,T_Data_BlkNm_68,T_Data_BlkNm_69,T_Data_BlkNm_70,T_Data_BlkNm_71,T_Data_BlkNm_72,T_Data_BlkNm_73,T_Data_BlkNm_74,T_Data_BlkNm_75,T_Data_BlkNm_76,T_Data_BlkNm_77,T_Data_BlkNm_78,T_Data_BlkNm_79,T_Data_BlkNm_80,T_Data_BlkNm_81,T_Data_BlkNm_82,T_Data_BlkNm_83,T_Data_BlkNm_84,T_Data_BlkNm_85,T_Data_BlkNm_86,T_Data_BlkNm_87,T_Data_BlkNm_88,T_Data_BlkNm_89,T_Data_BlkNm_90,T_Data_BlkNm_91,T_Data_BlkNm_92,T_Data_WHPMod,T_Data_EffHPMod,Wf,s0_W,s0_ht,s0_Tt,s0_Pt,s0_FAR,s2_W,s2_ht,s2_Tt,s2_Pt,s2_FAR,s3_W,s3_ht,s3_Tt,s3_Pt,s3_FAR,s4_W,s4_ht,s4_Tt,s4_Pt,s4_FAR,s5_W,s5_ht,s5_Tt,s5_Pt,s5_FAR,s7_W,s7_ht,s7_Tt,s7_Pt,s7_FAR
47.535,0,26.8954985155993,10000,0.495342,0.86364,0.997653,88.6861927253555,9645.39126825363,16.051880544469,0.964539126825363,179.040325109672,18.4284198791962,0.859752153028663,20.3691138380325,0,-21508.9442385517,0,-21508.9442385517,27.1259320830934,23.4273005396143,23.4273005396143,9645.39140270568,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,5.97479909521948e-10,6.08900610804318e-10,5.50273236299047e-11,8132.49603190355,10,9646.5,9651.19538127096,9645.39140270568,0.892496021681736,45.61102,0.444192,0.51163,0.998914,13.4449773317235,13.4449773317235,4268.99650196365,93.5957253743427,30.2683914242868,5.07462880043677,0.925119865595345,20930.4570402702,5.07462880043677,9645.39140270568,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.01617232078234,86.9127574473763,123.954269007684,518.670014460014,14.696,0,86.9127574473763,123.954269007684,518.670014460014,14.40208,0,86.9127574473763,298.868137437969,1229.56472970638,231.180467751887,0,88.9289297681587,709.252037607213,2647.76381380176,219.621444364292,0.0231976568227408,88.9289297681587,542.901455085341,2085.82081986029,71.1969651019061,0.0231976568227408,88.9289297681587,542.901455085341,2085.82081986029,70.484995450887,0.0231976568227408
47.55,0,26.925673569949,10000,0.495342,0.86364,0.997653,88.6256698059216,9643.88726305064,16.0359343477128,0.964388726305064,178.918141003494,18.4099559396425,0.859779709473768,20.3537176840693,0,-21482.5457094651,0,-21482.5457094651,27.1565970379428,23.409473489034,23.409473489034,9643.88739748173,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,6.09706231813456e-10,6.21375269543245e-10,5.60664290383889e-11,8122.38262302215,10,9645,9649.69120767604,9643.88739748173,0.8921060438795,45.61102,0.444192,0.51163,0.998914,13.4448663754839,13.4448663754839,4269.59811670065,93.6089154923668,30.2681416304877,5.07495464046911,0.925135208875908,20904.1599059251,5.07495464046911,9643.88739748173,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.01278517463886,86.8534447893953,123.954269007684,518.670014460014,14.696,0,86.8534447893953,123.954269007684,518.670014460014,14.40208,0,86.8534447893953,298.77276371728,1229.19175673174,230.950809350508,0,88.8662299640341,708.758444877708,2646.19225713568,219.403268882982,0.0231745002114714,88.8662299640341,542.499644455691,2084.48419484885,71.122393153754,0.0231745002114713,88.8662299640341,542.499644455691,2084.48419484885,70.4111692222164,0.0231745002114713
47.565,0,26.9558861290346,10000,0.495342,0.86364,0.997653,88.5651479248726,9642.3832869483,16.0199912067003,0.964238328694831,178.795958993643,18.3914955383034,0.859807257911429,20.3383217942598,0,-21456.1585407715,0,-21456.1585407715,27.1873007586443,23.3916467443146,23.3916467443146,9642.38342135843,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,6.18966757049996e-10,6.32090535522237e-10,5.69450533473397e-11,8112.27148863493,10,9643.5,9648.18707771655,9642.38342135843,0.891715741066084,45.61102,0.444192,0.51163,0.998914,13.4447551870609,13.4447551870609,4270.20122774945,93.6221384163179,30.2678913140322,5.07529592593484,0.925150569063732,20877.9127114739,5.07529592593484,9642.38342135843,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.00940005061593,86.7941331490347,123.954269007684,518.670014460014,14.696,0,86.7941331490347,123.954269007684,518.670014460014,14.40208,0,86.7941331490347,298.677350107268,1228.81861068051,230.721194958195,0,88.8035331996507,708.26464172032,2644.61977219696,219.185135210285,0.0231513349775103,88.8035331996507,542.097361220144,2083.14571475508,71.0476608278971,0.0231513349775103,88.8035331996507,542.097361220144,2083.14571475508,70.3371842196181,0.0231513349775103
47.58,0,26.9861358110606,10000,0.495342,0.86364,0.997653,88.5046311539496,9640.87944029413,16.0040519971662,0.964087944029413,178.673787300167,18.3730396891832,0.859834795318837,20.3229272043942,0,-21429.7844002678,0,-21429.7844002678,27.2180428508402,23.373821504787,23.373821504787,9640.87957468329,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,6.29929942257082e-10,6.41976522801109e-10,5.77426660638444e-11,8102.16207512649,10,9642,9646.68298762564,9640.87957468329,0.891325201218078,45.61102,0.444192,0.51163,0.998914,13.4446436426872,13.4446436426872,4270.80588412072,93.6353952207323,30.2676401962577,5.07560809572719,0.925166020591582,20851.5984447197,5.07560809572719,9640.87957468329,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.00601701164267,86.7348265166143,123.954269007684,518.670014460014,14.696,0,86.7348265166143,123.954269007684,518.670014460014,14.40208,0,86.7348265166143,298.581902086139,1228.44531295523,230.491637187347,0,88.7408435282569,707.770627317424,2643.04635683088,218.96705532798,0.0231281607654845,88.7408435282569,541.695543539341,2081.80861366476,70.9732970785587,0.0231281607654845,88.7408435282569,541.695543539341,2081.80861366476,70.2635641077731,0.0231281607654845
47.595,0,27.0164305442428,10000,0.495342,0.86364,0.997653,88.4441111917335,9639.37551479848,15.988114069723,0.963937551479848,178.551609164037,18.3545853245831,0.859862322629749,20.307531802704,0,-21403.4194209472,0,-21403.4194209472,27.2488313531886,23.3559953252559,23.3559953252559,9639.37564916667,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,6.42555550195068e-10,6.54822152021881e-10,5.88050418830973e-11,8092.0538623175,10,9640.5,9645.17896061897,9639.37564916667,0.8909342053915,45.61102,0.444192,0.51163,0.998914,13.4445318252789,13.4445318252789,4271.41225692745,93.6486896571804,30.2673884637165,5.07593567417915,0.925181494934648,20825.3304312861,5.07593567417915,9639.37564916667,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,2.00263543828029,86.6755167567163,123.954269007684,518.670014460014,14.696,0,86.6755167567163,123.954269007684,518.670014460014,14.40208,0,86.6755167567163,298.486404448358,1228.0718040626,230.262097881276,0,88.6781521949966,707.276300445023,2641.47168879588,218.748992987212,0.0231049725829885,88.6781521949966,541.293171981969,2080.46938738045,70.8987655573582,0.0231049725829885,88.6781521949966,541.293171981969,2080.46938738045,70.1897779017846,0.0231049725829885
47.61,0,27.0467570753517,10000,0.495342,0.86364,0.997653,88.3835916642548,9637.87160692023,15.9721798326387,0.963787160692023,178.429431905608,18.3361352330122,0.859889847343004,20.2921365116108,0,-21377.065962006,0,-21377.065962006,27.2796528669035,23.338169273784,23.338169273784,9637.87174126746,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,6.52220214258167e-10,6.64670993654187e-10,5.95948927673609e-11,8081.94810936621,10,9639,9643.67495991471,9637.87174126746,0.890543008283221,45.61102,0.444192,0.51163,0.998914,13.4444197694904,13.4444197694904,4272.0199527433,93.6620130999767,30.2671361946056,5.07626374362387,0.925197006200851,20799.0744043926,5.07626374362387,9637.87174126746,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,1.99925621725108,86.6162074228623,123.954269007684,518.670014460014,14.696,0,86.6162074228623,123.954269007684,518.670014460014,14.40208,0,86.6162074228623,298.390869176225,1227.69813084233,230.032611724049,0,88.6154636401133,706.781832902686,2639.89631133792,218.530981137846,0.0230817796892291,88.6154636401133,540.890699460798,2079.12957750312,70.8242527306874,0.0230817796892291,88.6154636401133,540.890699460798,2079.12957750312,70.1160102033805,0.0230817796892291
47.625,0,27.0771148774321,10000,0.495342,0.86364,0.997653,88.3230726067046,9636.36771788056,15.9562493684393,0.963636771788056,178.307255595878,18.3176895100265,0.85991736998027,20.2767413400611,0,-21350.7240774035,0,-21350.7240774035,27.3105068625905,23.3203433607303,23.3203433607303,9636.36785220683,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,6.61670500140105e-10,6.74311382644023e-10,6.03629784787795e-11,8071.84487579965,10,9637.5,9642.17098326205,9636.36785220683,0.890151619624134,45.61102,0.444192,0.51163,0.998914,13.4443074782899,13.4443074782899,4272.6289558338,93.6753652041502,30.2668833955233,5.0765922938826,0.925212554006616,20772.8305386637,5.0765922938826,9636.36785220683,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,1.99587938598551,86.5568985495398,123.954269007684,518.670014460014,14.696,0,86.5568985495398,123.954269007684,518.670014460014,14.40208,0,86.5568985495398,298.295296564933,1227.32429442704,229.803179904212,0,88.5527779355253,706.28723212107,2638.32024757798,218.313020909001,0.0230585824981147,88.5527779355253,540.488132223034,2077.78920434926,70.7497590990171,0.0230585824981147,88.5527779355253,540.488132223034,2077.78920434926,70.0422615080269,0.0230585824981147
47.64,0,27.1075037754137,10000,0.495342,0.86364,0.997653,88.262554074927,9634.86384921539,15.9403227193105,0.963486384921539,178.185080347584,18.2992482044724,0.85994489076867,20.2613463022607,0,-21324.393805526,0,-21324.393805526,27.341393166351,23.3025176025436,23.3025176025436,9634.8639835207,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,6.71012102508388e-10,6.83797751038771e-10,6.11144064067431e-11,8061.74419151319,10,9636,9640.66702930995,9634.8639835207,0.889760043026497,45.61102,0.444192,0.51163,0.998914,13.4441949524782,13.4441949524782,4273.23926198531,93.688745877319,30.2666300682702,5.07692131855788,0.925228138266221,20746.5989106711,5.07692131855788,9634.8639835207,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,1.99250496075261,86.4975901914761,123.954269007684,518.670014460014,14.696,0,86.4975901914761,123.954269007684,518.670014460014,14.40208,0,86.4975901914761,298.199686742619,1226.95029529608,229.573803029328,0,88.4900951522287,705.792501064672,2636.74350653254,218.095112877861,0.023035381174688,88.4900951522287,540.085472827501,2076.44827604146,70.6752849390305,0.023035381174688,88.4900951522287,540.085472827501,2076.44827604146,69.9685320896402,0.023035381174688
47.655,0,27.1379238930607,10000,0.495342,0.86364,0.997653,88.2020361355124,9633.36000256101,15.9243998920249,0.963336000256101,178.062906295159,18.2808113241917,0.859972409690867,20.2459514151492,0,-21298.0751689026,0,-21298.0751689026,27.3723119062254,23.284692018838,23.284692018838,9633.36013684535,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,6.80197219718845e-10,6.93181097419513e-10,6.18542979492725e-11,8051.64606057986,10,9634.5,9639.16309745559,9633.36013684535,0.889368276937237,45.61102,0.444192,0.51163,0.998914,13.4440821910557,13.4440821910557,4273.85087671683,93.7021552404842,30.2663762105948,5.07725081445993,0.925243759145711,20720.3795124386,5.07725081445993,9633.36013684535,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,1.98913293983511,86.4382824139302,123.954269007684,518.670014460014,14.696,0,86.4382824139302,123.954269007684,518.670014460014,14.40208,0,86.4382824139302,298.104039687133,1226.57613334092,229.344481196934,0,88.4274153537653,705.297638912896,2635.16608525367,217.877257137087,0.0230121756736174,88.4274153537653,539.682720708299,2075.10679036204,70.6008303324755,0.0230121756736174,88.4274153537653,539.682720708299,2075.10679036204,69.8948220291508,0.0230121756736174
47.67,0,27.1683755908838,10000,0.495342,0.86364,0.997653,88.1415188571239,9631.8561794753,15.9084808642029,0.96318561794753,177.94073357722,18.2623788432714,0.859999926541268,20.2305566961934,0,-21271.7681750087,0,-21271.7681750087,27.4032634494965,23.2668666298381,23.2668666298381,9631.85631373868,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,6.89370738284352e-10,7.02505815623341e-10,6.25852089233263e-11,8041.5504659713,10,9633,9637.65918767644,9631.85631373868,0.888976315734863,45.61102,0.444192,0.51163,0.998914,13.4439691916047,13.4439691916047,4274.46381321804,93.7155935828235,30.2661218170527,5.0775807809389,0.925259417009681,20694.1722677107,5.0775807809389,9631.85631373868,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,1.98576330723198,86.3789752841918,123.954269007684,518.670014460014,14.696,0,86.3789752841918,123.954269007684,518.670014460014,14.40208,0,86.3789752841918,298.008355249286,1226.20180795605,229.115214084719,0,88.3647385914238,704.802641850156,2633.58797131646,217.659453380483,0.0229889657836147,88.3647385914238,539.279872828166,2073.76473690604,70.5263952019809,0.0229889657836147,88.3647385914238,539.279872828166,2073.76473690604,69.8211312499611,0.0229889657836147
47.685,0,27.1988594008237,10000,0.495342,0.86364,0.997653,88.0810023033884,9630.35238129914,15.8925655912352,0.963035238129914,177.818562322217,18.2439507100588,0.860027440983488,20.2151621615789,0,-21245.4728178902,0,-21245.4728178902,27.4342483367208,23.2490414542853,23.2490414542853,9630.35251554156,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,6.98485639381965e-10,7.11802427225445e-10,6.33119609103369e-11,8031.45737472318,10,9631.5,9636.15530035955,9630.35251554156,0.888584150875245,45.61102,0.444192,0.51163,0.998914,13.443855950688,13.443855950688,4275.07809019306,93.7290613144162,30.2658668799047,5.07791121918201,0.925275112365593,20667.9770494532,5.07791121918201,9630.35251554156,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,1.98239603655809,86.3196688646159,123.954269007684,518.670014460014,14.696,0,86.3196688646159,123.954269007684,518.670014460014,14.40208,0,86.3196688646159,297.912633179768,1225.8273181441,228.886001050216,0,88.302064901174,704.30750389519,2632.00914543349,217.441700997706,0.0229657511738986,88.302064901174,538.876924363895,2072.42209934315,70.451979350151,0.0229657511738986,88.302064901174,538.876924363895,2072.42209934315,69.7474595566495,0.0229657511738986
